State,LGA,Ward,PU-Code,PU-Name,Latitude,Longitude,Accredited_Voters,APC,LP,PDP,NNPP,APC (Av.),LP (Av.),PDP (Av.),NNPP (Av.),APC (Std Dv.),LP (Std Dv.),PDP (Std DV.),NNPP (Std Dv.),APC (Outlier),LP(Outlier),PDP (Outlier),NNPP (Outlier),APC (Outlier Category),LP(Outlier Category),PDP (Outlier Category),NNPP (Outlier Category)
ABIA,BENDE,IGBERE 'B',01-04-05-009,AMATO-AMOJI HALL,5.55718,7.63676,85,6,54,12,1,2.913,77.875,6.797,0.393,10.885,70.017,12.604,2.285,0.28357653,-0.34756731,0.432150204,0.270195689,Normal,Normal,Normal,Normal
ABIA,BENDE,ITEM A,01-04-06-001,AMAOKWE - CENTRE SCH. AMAOKWE,5.55718,7.63676,169,14,139,11,0,2.912,77.885,6.794,0.393,10.887,70.03,12.606,2.285,1.018471131,0.874491445,0.351626927,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,ITEM A,01-04-06-002,AMAOKWE - AFOR MKT. SQUARE I,5.55718,7.63676,202,16,130,2,1,2.907,77.859,6.793,0.393,10.887,70.034,12.609,2.286,1.202612992,0.745096988,-0.373082567,0.270195689,Normal,Normal,Normal,Normal
ABIA,BENDE,ITEM A,01-04-06-004,AMAOKWE - COMM. SCH. AMAOKWE,5.55718,7.63676,156,13,128,4,0,2.902,77.837,6.795,0.393,10.886,70.04,12.611,2.286,0.927637485,0.716342665,-0.212036013,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,ITEM A,01-04-06-005,UMUNNEATO - UMUNNEATO CENT. SCHOOL,5.55718,7.63676,88,5,73,4,0,2.898,77.816,6.796,0.393,10.886,70.047,12.613,2.287,0.193114003,-0.074401235,-0.212036013,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,ITEM A,01-04-06-006,UMUNNEATO - VOC. TRAINING CENTRE,5.55718,7.63676,60,9,46,0,1,2.897,77.818,6.797,0.393,10.888,70.062,12.616,2.287,0.560523843,-0.462584605,-0.534129122,0.270195689,Normal,Normal,Normal,Normal
ABIA,BENDE,ITEM A,01-04-06-007,AMAEKE - AMAEKE ITEM TOWN HALL,5.55718,7.63676,180,6,167,6,0,2.894,77.832,6.8,0.393,10.89,70.073,12.618,2.288,0.285191123,1.277051976,-0.050989459,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,ITEM A,01-04-06-008,APANU - COMM. SCHOOL APANU,5.55718,7.63676,109,1,103,1,3,2.893,77.794,6.8,0.393,10.892,70.064,12.62,2.288,-0.173800626,0.356913619,-0.453605845,1.159077086,Normal,Normal,Normal,Normal
ABIA,BENDE,ITEM A,01-04-06-009,APANU - EGODINOHIA HALL APANU I,5.55718,7.63676,115,7,95,10,0,2.894,77.784,6.803,0.392,10.894,70.077,12.622,2.288,0.376917731,0.241896325,0.27110365,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,ITEM A,01-04-06-010,APANU - EGODINOHIA HALL APANU II,5.55718,7.63676,82,6,67,7,0,2.892,77.777,6.801,0.392,10.896,70.091,12.625,2.288,0.285231576,-0.160664206,0.029533818,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,ITEM A,01-04-06-012,AMAEKPU - COMM. SCH AMAEKPU II,5.55718,7.63676,55,5,33,9,0,2.891,77.781,6.801,0.392,10.898,70.105,12.628,2.289,0.193537563,-0.649487708,0.190580373,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,ITEM A,01-04-06-013,AMAEKPU - AMAEKPU MKT. SQUARE,5.55718,7.63676,82,20,37,18,0,2.89,77.8,6.8,0.392,10.9,70.114,12.63,2.289,1.569680418,-0.591979061,0.915289867,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,ITEM A,01-04-06-014,AMAEKPU - AMAEKPU COMM. SCHOOL I,5.55718,7.63676,70,8,52,5,0,2.883,77.817,6.796,0.392,10.897,70.124,12.631,2.29,0.469601131,-0.376321634,-0.131512736,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,ITEM A,01-04-06-015,AMAEKPU - AMAEKPU COMM. SCHOOL II,5.55718,7.63676,86,28,48,5,2,2.881,77.828,6.796,0.393,10.899,70.136,12.633,2.29,2.304785782,-0.433830281,-0.131512736,0.714636388,Possible Outlier,Normal,Normal,Normal
ABIA,BENDE,ITEM A,01-04-06-016,APANU - AMAOLU HALL,5.55718,7.63676,112,12,88,6,1,2.87,77.84,6.797,0.392,10.889,70.148,12.636,2.291,0.838458442,0.141256192,-0.050989459,0.270195689,Normal,Normal,Normal,Normal
ABIA,BENDE,ITEM B,01-04-07-002,EZI UFU OKOKO - EKENTA SQUARE,5.55718,7.63676,149,9,42,7,0,2.866,77.836,6.797,0.392,10.89,70.163,12.638,2.291,0.563266079,-0.520093252,0.029533818,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,ITEM B,01-04-07-003,OKOKO - CENTRAL SCH. OKOKO,5.55718,7.63676,109,5,97,1,1,2.864,77.851,6.797,0.392,10.891,70.174,12.641,2.291,0.196151937,0.270650648,-0.453605845,0.270195689,Normal,Normal,Normal,Normal
ABIA,BENDE,ITEM B,01-04-07-005,UMUKOMA ITEM - UMUKOMA HALL,5.55718,7.63676,77,3,53,0,0,2.863,77.843,6.8,0.392,10.893,70.187,12.643,2.292,0.012596831,-0.361944472,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,ITEM B,01-04-07-007,OKAGWE - CENTRAL SCH. OKAGWE,5.55718,7.63676,145,14,42,4,0,2.863,77.853,6.803,0.392,10.896,70.2,12.645,2.292,1.022175746,-0.520093252,-0.212036013,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,ITEM B,01-04-07-008,AMAIGBO OKOKO - AMAIGBO PRI. SCH.,5.55718,7.63676,143,17,106,13,5,2.858,77.869,6.804,0.392,10.896,70.211,12.648,2.293,1.297956377,0.400045105,0.512673481,2.047958482,Normal,Normal,Normal,Possible Outlier
ABIA,BENDE,ITEM B,01-04-07-009,AMAIGBO OKOKO - COMM. TECH. SCH. I,5.55718,7.63676,112,7,91,5,0,2.852,77.857,6.801,0.39,10.894,70.223,12.65,2.291,0.380751228,0.184387677,-0.131512736,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,ITEM B,01-04-07-010,AMAIGBO OKOKO - COMM. TECH. SCH. II,5.55718,7.63676,112,11,54,8,0,2.85,77.851,6.802,0.39,10.896,70.238,12.652,2.292,0.747951896,-0.34756731,0.110057096,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,ITEM C,01-04-08-002,AKANU - AKANU MKT. SQUARE,5.55718,7.63676,110,3,100,3,3,2.847,77.861,6.802,0.39,10.897,70.251,12.655,2.292,0.014047027,0.313782134,-0.29255929,1.159077086,Normal,Normal,Normal,Normal
ABIA,BENDE,ITEM C,01-04-08-003,ELUGWU - ELUGWU AKANU I,5.55718,7.63676,66,0,63,0,0,2.847,77.852,6.803,0.389,10.899,70.264,12.657,2.292,-0.261198436,-0.218172854,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,ITEM C,01-04-08-007,OKAI - OKAI MKT. SQUARE,5.55718,7.63676,89,3,75,6,0,2.848,77.858,6.806,0.389,10.901,70.278,12.659,2.293,0.013937318,-0.045646912,-0.050989459,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,ITEM C,01-04-08-008,OKAI - UMUAKPA PRI. SCH.,5.55718,7.63676,94,1,90,2,1,2.848,77.859,6.806,0.389,10.904,70.293,12.662,2.293,-0.16948412,0.170010515,-0.373082567,0.270195689,Normal,Normal,Normal,Normal
ABIA,BENDE,ITUMBAUZO,01-04-09-001,UMUOKPE - UMUOKPE VILLAGE HALL,5.55718,7.63676,77,1,76,0,0,2.849,77.854,6.808,0.389,10.906,70.307,12.664,2.294,-0.169520838,-0.03126975,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,ITUMBAUZO,01-04-09-002,AMAEKE - AMAEKE VILLAGE HALL I,5.55718,7.63676,35,2,30,1,0,2.85,77.855,6.811,0.389,10.908,70.322,12.666,2.294,-0.077882907,-0.692619194,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,ITUMBAUZO,01-04-09-003,AMAEKE - AMAEKE VILLAGE HALL II,5.55718,7.63676,25,0,24,0,0,2.85,77.875,6.814,0.39,10.91,70.33,12.668,2.295,-0.261210364,-0.778882165,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,ITUMBAUZO,01-04-09-004,NDIOTI - NDIOTI VILLAGE HALL,5.55718,7.63676,40,1,34,2,0,2.851,77.898,6.817,0.39,10.913,70.336,12.67,2.295,-0.169631735,-0.635110546,-0.373082567,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,ITUMBAUZO,01-04-09-005,NTALAKWU - CENTRAL SCH. NTALAKWU I,5.55718,7.63676,69,7,58,3,0,2.852,77.916,6.819,0.39,10.915,70.345,12.672,2.295,0.380043632,-0.290058663,-0.29255929,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,ITUMBAUZO,01-04-09-006,NTALAKWU - CENTRAL SCH. NTALAKWU II,5.55718,7.63676,36,1,33,2,0,2.85,77.925,6.82,0.39,10.917,70.359,12.675,2.296,-0.169477526,-0.649487708,-0.373082567,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,ITUMBAUZO,01-04-09-007,NTALAKWU - CENTRAL SCH. NTALAKWU III,5.55718,7.63676,103,3,97,1,0,2.851,77.944,6.822,0.39,10.919,70.368,12.677,2.296,0.013652421,0.270650648,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,ITUMBAUZO,01-04-09-008,AKANU - AKANU VILLAGE HALL,5.55718,7.63676,54,11,28,8,0,2.851,77.936,6.825,0.39,10.921,70.381,12.679,2.297,0.746167641,-0.721373517,0.110057096,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,ITUMBAUZO,01-04-09-010,NDIWO - MKT. SQUARE NDIWO II,5.55718,7.63676,172,20,124,9,0,2.847,77.957,6.824,0.391,10.922,70.389,12.682,2.297,1.570412379,0.658834017,0.190580373,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,ITUMBAUZO,01-04-09-012,AMAUDO - AMAUDO MBUKWA  HALL,5.55718,7.63676,88,4,73,5,1,2.84,77.937,6.823,0.391,10.919,70.397,12.684,2.298,0.106221817,-0.074401235,-0.131512736,0.270195689,Normal,Normal,Normal,Normal
ABIA,BENDE,ITUMBAUZO,01-04-09-013,OKOPEDI - COMM. SCH. CAMPUS TWO,5.55718,7.63676,163,8,131,19,0,2.84,77.94,6.824,0.39,10.921,70.412,12.687,2.298,0.47250349,0.75947415,0.995813144,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,ITUMBAUZO,01-04-09-014,NKPORO - NKPORO UBIBIA,5.55718,7.63676,126,26,83,9,0,2.837,77.917,6.819,0.391,10.923,70.419,12.687,2.299,2.120520303,0.069370383,0.190580373,-0.174245009,Possible Outlier,Normal,Normal,Normal
ABIA,BENDE,ITUMBAUZO,01-04-09-015,AMABA - COMM. SCH. AMABA,5.55718,7.63676,150,4,140,5,0,2.828,77.915,6.818,0.391,10.915,70.433,12.69,2.299,0.107404341,0.888868606,-0.131512736,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,ITUMBAUZO,01-04-09-016,NTUBI - NTUBI UBIBIA,5.55718,7.63676,96,5,85,6,0,2.827,77.889,6.819,0.391,10.917,70.437,12.693,2.3,0.199025745,0.098124706,-0.050989459,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,ITUMBAUZO,01-04-09-017,NDIUWA - NDIUWA VILLAGE HALL,5.55718,7.63676,99,1,95,0,0,2.826,77.886,6.819,0.391,10.919,70.452,12.695,2.3,-0.167249489,0.241896325,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,OZUITEM,01-04-10-001,ETITI OZU - ETITI OZU PRI. SCH. I,5.55718,7.63676,87,0,74,10,1,2.827,77.878,6.822,0.391,10.922,70.466,12.697,2.301,-0.258846832,-0.060024074,0.27110365,0.270195689,Normal,Normal,Normal,Normal
ABIA,BENDE,OZUITEM,01-04-10-002,ETITI OZU - ETITI OZU PRI. SCH. II,5.55718,7.63676,117,9,81,9,1,2.828,77.88,6.821,0.391,10.924,70.48,12.7,2.301,0.564979781,0.040616059,0.190580373,0.270195689,Normal,Normal,Normal,Normal
ABIA,BENDE,OZUITEM,01-04-10-003,ETITI OZU - ETITI OZU PRI. SCH. III,5.55718,7.63676,81,0,0,0,0,2.826,77.879,6.82,0.391,10.925,70.495,12.702,2.302,-0.258628347,-1.123934048,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,OZUITEM,01-04-10-004,AMAEKE - AMAEKE ISIEGBU PRI. SCH.,5.55718,7.63676,97,5,82,5,1,2.827,77.912,6.823,0.391,10.928,70.492,12.704,2.302,0.19887041,0.054993221,-0.131512736,0.270195689,Normal,Normal,Normal,Normal
ABIA,BENDE,OZUITEM,01-04-10-005,AMAEKE - AMAEKE VILLAGE SQUARE,5.55718,7.63676,119,6,99,7,0,2.826,77.91,6.823,0.391,10.93,70.507,12.707,2.302,0.290407106,0.299404972,0.029533818,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,OZUITEM,01-04-10-006,AMANKWO - CENTRAL SCH. OZUITEM,5.55718,7.63676,48,3,41,0,0,2.825,77.901,6.823,0.391,10.932,70.521,12.709,2.303,0.016048931,-0.534470414,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,OZUITEM,01-04-10-010,ENEMBA - ENEMBA PRI. SCH. I,5.55718,7.63676,84,1,69,8,0,2.824,77.917,6.826,0.391,10.934,70.531,12.711,2.303,-0.166858843,-0.131909883,0.110057096,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,OZUITEM,01-04-10-011,ENEMBA - ENEMBA PRI. SCH. II,5.55718,7.63676,94,1,73,16,1,2.825,77.92,6.826,0.391,10.937,70.546,12.714,2.304,-0.166895298,-0.074401235,0.754243313,0.270195689,Normal,Normal,Normal,Normal
ABIA,BENDE,OZUITEM,01-04-10-012,UPE - ELUGWUMBA I,5.55718,7.63676,65,3,50,6,0,2.826,77.923,6.822,0.391,10.939,70.561,12.715,2.304,0.01590382,-0.405075957,-0.050989459,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,OZUITEM,01-04-10-015,ALAOMA - ALAOMA PRI. SCH. II,5.55718,7.63676,99,2,87,5,0,2.826,77.934,6.822,0.391,10.941,70.574,12.718,2.305,-0.075491155,0.12687903,-0.131512736,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,UMUHU / EZECHI,01-04-11-001,UMUHU - COMM. SCH. UMUHU,5.55718,7.63676,51,0,0,0,0,2.826,77.931,6.823,0.391,10.943,70.589,12.721,2.305,-0.258265357,-1.123934048,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,UMUHU / EZECHI,01-04-11-002,UMUHU - AMACHI PRI. SCH.,5.55718,7.63676,120,3,109,6,0,2.828,77.964,6.826,0.391,10.946,70.585,12.723,2.306,0.015758582,0.44317659,-0.050989459,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,UMUHU / EZECHI,01-04-11-005,UMUOKWE - COMM. SCH. UMUOKWE I,5.55718,7.63676,71,9,50,5,0,2.827,77.951,6.826,0.392,10.948,70.597,12.725,2.306,0.563810426,-0.405075957,-0.131512736,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,UMUHU / EZECHI,01-04-11-007,UMUOKWE - COMM. SCH. UMUOKWE III,5.55718,7.63676,64,6,56,1,2,2.825,77.962,6.827,0.392,10.95,70.61,12.728,2.307,0.289984365,-0.318812986,-0.453605845,0.714636388,Normal,Normal,Normal,Normal
ABIA,BENDE,UMUHU / EZECHI,01-04-11-009,EZECHI - EZECHI PRI. SCH. II,5.55718,7.63676,60,3,48,0,0,2.823,77.972,6.829,0.391,10.952,70.624,12.73,2.307,0.016120456,-0.433830281,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,UMU - IMENYI,01-04-12-001,AMAOJI - COMM.  SCH. AMAOJI,5.55718,7.63676,158,2,145,8,0,2.823,77.985,6.832,0.391,10.954,70.636,12.732,2.307,-0.07516695,0.960754416,0.110057096,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,UMU - IMENYI,01-04-12-003,AKOLI - CENTRAL SCHOOL AKOLI II,5.55718,7.63676,140,10,112,7,1,2.824,77.956,6.832,0.391,10.956,70.638,12.735,2.308,0.654988758,0.486308076,0.029533818,0.270195689,Normal,Normal,Normal,Normal
ABIA,BENDE,UMU - IMENYI,01-04-12-004,AKOLI - CENTRAL SCHOOL AKOLI III,5.55718,7.63676,124,6,104,4,0,2.821,77.942,6.832,0.391,10.958,70.649,12.738,2.308,0.290147154,0.371290781,-0.212036013,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,UMU - IMENYI,01-04-12-005,LODU - COMM. SCHOOL LODU,5.55718,7.63676,242,5,232,3,0,2.819,77.93,6.833,0.391,10.96,70.662,12.74,2.309,0.198971822,2.211567494,-0.29255929,-0.174245009,Normal,Possible Outlier,Normal,Normal
ABIA,BENDE,UMU - IMENYI,01-04-12-006,LOHUM - CENTRAL  SCHOOL LOHUM I,5.55718,7.63676,183,7,161,8,1,2.818,77.865,6.835,0.391,10.962,70.605,12.743,2.309,0.381463608,1.190789005,0.110057096,0.270195689,Normal,Normal,Normal,Normal
ABIA,BENDE,UMU - IMENYI,01-04-12-008,AMAOJI - PRI. SCH. AMAOJI,5.55718,7.63676,111,4,105,1,1,2.817,77.829,6.834,0.391,10.964,70.6,12.745,2.31,0.107935596,0.385667943,-0.453605845,0.270195689,Normal,Normal,Normal,Normal
ABIA,BENDE,UMU - IMENYI,01-04-12-009,AMAEGBUATO - AMAEGBUATO PRI. SCH.,5.55718,7.63676,130,8,106,16,0,2.816,77.817,6.837,0.391,10.966,70.612,12.747,2.31,0.472710413,0.400045105,0.754243313,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,UMU - IMENYI,01-04-12-010,AMAEGBUATO - NWEKE SQUARE,5.55718,7.63676,125,7,108,3,0,2.814,77.805,6.833,0.391,10.968,70.625,12.749,2.311,0.381661422,0.428799428,-0.29255929,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,UMU - IMENYI,01-04-12-011,AMAEGBUATO - UMUEGWU NKPA HALL,5.55718,7.63676,111,5,102,2,0,2.812,77.792,6.834,0.391,10.97,70.638,12.751,2.311,0.199442895,0.342536457,-0.373082567,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,UMU - IMENYI,01-04-12-012,AMAEGBUATO - AGBOIYI VILLAGE SQUARE,5.55718,7.63676,138,7,116,7,0,2.811,77.782,6.836,0.391,10.972,70.651,12.754,2.312,0.381761935,0.543816723,0.029533818,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,UMU - IMENYI,01-04-12-014,UMUIMENYI - COMM. SCHOOL UMUEDE,5.55718,7.63676,30,0,30,0,0,2.809,77.766,6.836,0.392,10.974,70.662,12.756,2.312,-0.255988894,-0.692619194,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,UMU - IMENYI,01-04-12-018,UMUALUKCHA - UMUALUKCHA TOWN HALL,5.55718,7.63676,83,9,70,1,0,2.811,77.786,6.839,0.392,10.977,70.67,12.758,2.313,0.563874285,-0.117532721,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,UMU - IMENYI,01-04-12-019,AMAIMO - AMAIMO TOWN HALL,5.55718,7.63676,106,8,96,0,1,2.808,77.789,6.842,0.392,10.978,70.685,12.76,2.313,0.472944538,0.256273486,-0.534129122,0.270195689,Normal,Normal,Normal,Normal
ABIA,BENDE,UMU - IMENYI,01-04-12-020,AMAOKPU - PRI. SCH. AMAOKPU,5.55718,7.63676,168,9,147,11,0,2.806,77.782,6.845,0.392,10.98,70.699,12.762,2.314,0.564142595,0.989508739,0.351626927,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,UMU - IMENYI,01-04-12-022,AMAEDIABA - AMAEDIABA MKT. SQUARE I,5.55718,7.63676,123,8,107,5,0,2.803,77.752,6.843,0.392,10.982,70.7,12.765,2.314,0.473241578,0.414422266,-0.131512736,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,UMU - IMENYI,01-04-12-024,AMAOHORO - COMM. SEC. SCH. AMAOHORO,5.55718,7.63676,128,6,119,1,0,2.801,77.739,6.844,0.392,10.984,70.712,12.767,2.315,0.291275044,0.586948208,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,UMU - IMENYI,01-04-12-025,UGWUNKPA - COMM. SEC. SCH. UGWUNKPA,5.55718,7.63676,113,0,111,1,0,2.799,77.722,6.846,0.392,10.986,70.722,12.77,2.315,-0.254822401,0.471930914,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,UMU - IMENYI,01-04-12-026,UGWUNKPA - UGWUNKPA HALL,5.55718,7.63676,126,14,92,4,0,2.801,77.707,6.849,0.392,10.988,70.734,12.772,2.316,1.019249049,0.198764839,-0.212036013,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,UZUAKOLI,01-04-13-001,AMAMBA - CENTRAL SCH. AMAMBA / AGBOZU,5.55718,7.63676,75,0,75,0,0,2.796,77.701,6.85,0.393,10.988,70.749,12.774,2.316,-0.254444657,-0.045646912,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,UZUAKOLI,01-04-13-002,AMAMBA - AMAMBA VILLAGE HALL I,5.55718,7.63676,224,2,212,0,2,2.797,77.702,6.853,0.393,10.99,70.764,12.776,2.317,-0.072519437,1.924024258,-0.534129122,0.714636388,Normal,Normal,Normal,Normal
ABIA,BENDE,UZUAKOLI,01-04-13-003,AMAMBA - AMAMBA VILLAGE HALL II,5.55718,7.63676,142,9,124,0,1,2.797,77.645,6.856,0.392,10.992,70.724,12.778,2.317,0.564270778,0.658834017,-0.534129122,0.270195689,Normal,Normal,Normal,Normal
ABIA,BENDE,UZUAKOLI,01-04-13-004,AMAMBA - AMAOZU VILLAGE HALL,5.55718,7.63676,212,4,191,0,3,2.795,77.625,6.859,0.392,10.994,70.733,12.78,2.317,0.109636249,1.622103859,-0.534129122,1.159077086,Normal,Normal,Normal,Normal
ABIA,BENDE,UZUAKOLI,01-04-13-006,NGWU - NGWU TOWN HALL,5.55718,7.63676,202,7,186,0,0,2.794,77.576,6.862,0.391,10.996,70.709,12.782,2.317,0.382478896,1.55021805,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,UZUAKOLI,01-04-13-007,AMANKWO - AMANKWO VILLAGE HALL I,5.55718,7.63676,150,2,133,4,0,2.792,77.529,6.865,0.391,10.998,70.688,12.784,2.318,-0.072040996,0.788228474,-0.212036013,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,UZUAKOLI,01-04-13-008,AMANKWO - AMANKWO VILLAGE HALL II,5.55718,7.63676,152,3,142,2,0,2.793,77.505,6.866,0.391,11.001,70.694,12.787,2.318,0.018846778,0.91762293,-0.373082567,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,UZUAKOLI,01-04-13-010,ELUAMA - PRACTISING SCHOOL UZUAKOLI II,5.55718,7.63676,188,6,176,4,0,2.793,77.477,6.868,0.391,11.003,70.697,12.789,2.319,0.291502222,1.406446432,-0.212036013,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,UZUAKOLI,01-04-13-011,ELUAMA - PRACTISING SCHOOL UZUAKOLI II,5.55718,7.63676,188,2,109,3,0,2.791,77.435,6.869,0.391,11.005,70.682,12.792,2.319,-0.071893007,0.44317659,-0.29255929,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,UZUAKOLI,01-04-13-012,ELUAMA - PRACTISING SCHOOL UZUAKOLI II,5.55718,7.63676,188,2,109,3,0,2.792,77.421,6.871,0.391,11.008,70.694,12.794,2.32,-0.071908599,0.44317659,-0.29255929,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,UZUAKOLI,01-04-13-013,ELUAMA - PRACTISING SCHOOL UZUAKOLI II,5.55718,7.63676,188,1,144,3,0,2.792,77.408,6.873,0.392,11.01,70.707,12.797,2.32,-0.162751058,0.946377254,-0.29255929,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,UZUAKOLI,01-04-13-014,LEPROSY SET - SCH. ASSEMBLY LERP. SQUARE,5.55718,7.63676,73,5,57,1,0,2.793,77.379,6.874,0.392,11.012,70.708,12.799,2.321,0.20044392,-0.304435825,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,BENDE,UZUAKOLI,01-04-13-016,LEPROSY SET - SCH. ASSEMBLY LERP. SQUARE,5.55718,7.63676,73,1,72,1,0,2.792,77.388,6.877,0.392,11.015,70.722,12.802,2.321,-0.162666782,-0.088778397,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,IKWUANO,UZUAKOLI,01-05-01-001,LEPROSY SET - SCH. ASSEMBLY LERP. SQUARE,5.43333,7.56667,73,3,97,15,0,2.792,77.39,6.879,0.392,11.017,70.738,12.804,2.321,0.018836801,0.270650648,0.673720036,-0.174245009,Normal,Normal,Normal,Normal
ABIA,IKWUANO,UZUAKOLI,01-05-01-002,LEPROSY SET - SCH. ASSEMBLY LERP. SQUARE,5.43333,7.56667,73,0,173,9,1,2.792,77.381,6.876,0.392,11.019,70.752,12.805,2.322,-0.253409784,1.363314947,0.190580373,0.270195689,Normal,Normal,Normal,Normal
ABIA,IKWUANO,UZUAKOLI,01-05-01-003,LEPROSY SET - SCH. ASSEMBLY LERP. SQUARE,5.43333,7.56667,73,0,173,9,0,2.794,77.34,6.875,0.392,11.021,70.739,12.808,2.322,-0.253468127,1.363314947,0.190580373,-0.174245009,Normal,Normal,Normal,Normal
ABIA,IKWUANO,UZUAKOLI,01-05-01-004,LEPROSY SET - SCH. ASSEMBLY LERP. SQUARE,5.43333,7.56667,73,12,210,28,1,2.795,77.299,6.874,0.392,11.024,70.726,12.811,2.323,0.83503527,1.895269934,1.720522639,0.270195689,Normal,Normal,Normal,Normal
ABIA,IKWUANO,OLOKO I,01-05-01-007,MBARAMA OKPU OLOKO - OKPU OLOKO,5.43333,7.56667,81,0,0,0,0,2.791,77.241,6.865,0.392,11.024,70.688,12.806,2.323,-0.253148289,-1.123934048,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,IKWUANO,OLOKO I,01-05-01-008,MBARAMA OKPU OLOKO - OKPU OLOKO,5.43333,7.56667,81,7,90,18,1,2.792,77.275,6.868,0.392,11.027,70.685,12.808,2.324,0.381617456,0.170010515,0.915289867,0.270195689,Normal,Normal,Normal,Normal
ABIA,IKWUANO,OLOKO I,01-05-01-009,MBARAMA OKPU OLOKO - OKPU OLOKO,5.43333,7.56667,81,5,171,18,3,2.79,77.269,6.863,0.392,11.029,70.7,12.809,2.324,0.200367464,1.334560623,0.915289867,1.159077086,Normal,Normal,Normal,Normal
ABIA,IKWUANO,OLOKO I,01-05-02-001,MBARAMA OKPU OLOKO - OKPU OLOKO,5.43333,7.56667,81,1,135,12,0,2.789,77.229,6.858,0.391,11.031,70.688,12.809,2.324,-0.162201371,0.816982797,0.432150204,-0.174245009,Normal,Normal,Normal,Normal
